,message,label
801707,@chronic_hopeful Spent the last two days at 2% and couldn't sleep. I think I would have lost my mind without the internet. The boredom/frustration/depression of stsring at the ceiling thinking of all the things I should be doing...,1
801708,Three Common Misconceptions About Depression  http://www.organizeprioritize.net/three-common-misconceptions-about-depression/Â â¦,1
801709,"THATS NOT HOW DEPRESSION AND ANXIETY WORK, YOU CAN'T JUST THINK ABOUT SIMETHIBG ELSE AND MAKE IT GO AWAY.",1
801710,"RT @cognitive2018: Mother's #Depression May Negatively Impact Child's IQTo know more information about #Neurology and  #Neurocognitivedisorders , do visit :â¦â¦ https://neurocognitivedisorders.conferenceseries.comÂ  According to the CDCP, mother's depression negatively affect a châ¦  pic.twitter.com/xXHdyuaI09",1
801711,"Yoga is often recommended for depression and inflammation. If this is true, it makes more sense that we can find relief through yoga. It would also make sense for those who are bi-polar. Some days I feel great, other days I'm looking to crawl under a rock #depression #doyoga https://twitter.com/zen_secrets/status/989112287586914304Â â¦",1
801712,I feel like I'm losing the battle to depression right now<Emoji: Loudly crying face>,1
801713,Together we can end #depression,1
801714,"Obese children are more prone to depression, low self-esteem, and negative body image -- but #health and #nutrition programs (@LAsBEST ) can help!  #LAsBESTGAMES donate to my team! https://www.crowdrise.com/o/en/campaign/team-45/monasobhaniÂ â¦",1
801715,@talfrb Because it stops .y depression,1
801716,"Me: *sigh*Mum: What's wrong?Me: TiredMum: Tired? You haven't even done anything!...........You don't have to do things to get tired. It's called depression. Hi, how are you doing?",1
801717,"Hi there, my name is Kuuku. Are you struggling with disappointment, depression, suicidal thoughts, anger, or do you feel lost and left behind in life? I have also been in situations in which I needed someone to talk to. You can definitely talk to me. DM me",1
801718,2018-04-25,1
801719,"@nyxrising Inquisition all the way because I relate to some of the characters so much. Also this game helped me though some major depression, it helped me to push some really dark times in my life",1
801720,Deepika talks about her days of depression at the TIME 110 GALA #indiaforums,1
801721,Depression is a prison where you  the suffering prisoner and the cruel jailer.,1
801722,Have I got Postnatal Depression or is it birth trauma?  https://buff.ly/2HHRrYwÂ  #mums #pregnancy #maternity #bump #maternalhealth #PTSD #birthstory #matexp #birthtraumachat #maternitymatters #anxiety #pbloggers #PNMH #babies #parenting #motherhood #PND #postpartum #royalbaby pic.twitter.com/otdrHwyl4R,1
801723,"@JackieHillPerry Jackie, have you read Spurgeon's Sorrows by @ZackEswine? It's must-read material if the subject of Christianity and depression is interesting to you.",1
801724,Depression's such a villainous state.,1
801725,I'm going off twitter for a bit. Feeling depressed. Since the passing of my auntie. Im too upset for this. Especially the stress of being ignored sometimes. Which adds to the depression.,1
801726,Reading this helped me. Maybe good for Japanese friends struggling with anxiety or depression.  https://twitter.com/sheepchase/status/988951764106821632Â â¦,1
801727,"@WaysMeansCmte @RepJohnLarson @stevenwaite2 The fact is that a recession that could have turned into a depression was stopped in 2 yrs by Rep Pres Coolidge cutting Govt spending leaving more in the Free Mkt & Individual Liberty sector creating growth & jobs vs Hoover & FDR increasing Govt spending, causing 20 yr Depression",1
801728,"I broke my back carrying the burden of this dunya.Love broke me, hate shattered me, depression numbed me, and anxiety ignited my end. How naive of my soul, to burden it so heavily?Ya Rab, when I turned to You, all my worries were but a feather.  pic.twitter.com/YiyGUBqAsa",1
801729,"i wish i could just have one day where i was actually happy but alas,,,, my depression and bpd will not let that happen c:",1
801730,Tomorrow's friendly: AC McCann vs Sevilla Depression. Â£2 entry. U16s free.,1
801731,when you've got a fever and then caused u a depression,1
801732,Going back and istening to an older album of an artist who went public with depression is nutty.,1
801733,@charleehissey When I was off with depression I had to have medical proof ( ie what medication I was on ),1
801734,"really want to do some art but not feeling motivated *cough cough* slight depression *cough*but yea I'll try and get that redraw done soon, altho there are a lot of projects that I have to do for school and other homework",1
801735,Jonghyun is dead because of depression. People pls stop sleeping about mental issues #ë°ë´ì ë°ë´ë²ë ¤ëì¸ì,1
801736,@TJ_yakes I'm goin through depression lol,1
801737,I am NOT going to allow my depression to take over my life again. my mental health is going downhill again and i'm not going to let it.,1
801738,"I know you say it helps and I ain't trying to offend, but I know depression and drug addiction don't blend",1
801739,"Smiling, even when it's forced, indicates to your mind that you're happy. This in turn causes the brain to release endorphins,"" the body's """"feel-good"""" chemicals that combat depression and anxiety.  https://goo.gl/vwCqUaÂ ",1
801740,"In this episode, we address questions specifically related to parenting teenagers, dealing with respect, the reasons for increased anxiety and depression in teens, and managing technology in the home! https://www.joshuastraub.com/2018/04/25/54-questions-parenting-teenagers-managing-technology-raising-teens-self-motivated/Â â¦",1
801741,Memes cover my depression,1
801742,The Third Great Depression & rise of the far-right: experiences In #Turkey the Islamist right garners support in rural areas by promoting social welfare and subsidy programmes.The left needs to put farmers and workers at the centre of class-based struggle https://www.opendemocracy.net/burak-g-rel/third-great-depression-and-rise-of-far-right-experiences-from-turkeyÂ â¦,1
801743,Exercising for 20 minutes-a-day cuts risk of developing depression by one third  http://ow.ly/WHDu30jFglSÂ  #health,1
801744,hi this thread cured my depression  https://twitter.com/tsukijoji/status/989111699524366336Â â¦,1
801745,@mchooyah My theory is getting stuck behind slow drivers leads to depression. After the fits of rage of course.,1
801746,Drax the destroyer cured my depression,1
801747,@BreeHoyes Yeah season 4 ain't even available on netty yet. D and I are halfway through season 3 and I swear this show induced a specific type of depression.,1
801748,"My sister has referred all motherly duties to me, for her daughter. She doesn't wanna hear about marital problems bc she gets over worries and gets actual depression. My niece won't go to the other 2 aunts bc ones silly and ones too hot headed. Im the cool headed wisdomous one <Emoji: Rolling on the floor laughing>",1
801749,"I'll just add that #FrostPunk has banished Banished as the survival city builder game. Banished is great, but it lacks the crushing depression and hard decisions on child labor. ALL PATHS LEAD TO CHILD LABOR, DON'T BE DECEIVED BY THE PROPAGANDA.... *waits for propaganda dlc*",1
801750,@WhatTheFFacts I don't like to say that I'm going through depression. It's just a state of mind.I can control it and sometimes I really enjoy it,1
801751,depression gives,1
801752,2 things FWAFA will give me a diploma and depression. But only one of those things will stick to me for the rest of my life...and it isn't the diploma,1
801753,Depressed or Just Sad? 5 Signs of Depression - Many Words One Voice  https://buff.ly/2vFM7jHÂ ,1
801754,"@allevin18 Sadly, I feel a lot of deeply depressed souls have developed an incredible way of masking their depression to the world, in fear of being wrongly judged.",1
801755,@TribeTwelve Yea...I've got depression and anxiety,1
801756,DEPRESSION. STRESS. ANXIETY. SELF-PITY.That stupid things that sucks us down. And it's happening it to me right now.HOW DO YOU DEAL WITH THAT FAM? PLEASE LET ME KNOW.,1
801757,in cars porn star evan stone mountain bike sex depression homosexuality best 100 porn stars ameture nude   pic.twitter.com/yBGcZBur7Z,1
801758,Depression death....  https://twitter.com/akoomatsu/status/989116893947547649Â â¦,1
801759,The weather outside today is what depression looks like.,1
801760,@TheOnion @ronjkoehler @LisaMartino18 breaking your depression one layer at a time?,1
801761,Tag your level of depression  pic.twitter.com/PAwFqcsrUM,1
801762,"Depression, anxiety and mental breakdowns...",1
801763,Study finds exercise may lower risk of depression  https://www.wellnessdestinationindia.com/study-finds-exercise-may-lower-risk-of-depression/Â â¦,1
801764,We shape diverse transformations can we escape the political body depression of bodies borders definition architecture shapes,1
801765,"Our team is proud to be involved in @tandemcopd, we are here today hearing recent updatesOptimising the benefits of #pulmonaryrehab by aiming to reduce anxiety & depression",1
801766,Time to listen to some depression music and look out the window with this rainy weather,1
801767,Funclickearn -  https://www.funclickearn.com/2018/04/25/exercise-may-lower-the-risk-of-depression-study/Â â¦Exercise may lower the risk of depression: StudyPhysical activity can p...  pic.twitter.com/UCYaPYSjSI,1
801768,usually what happens when i try to talk more...#anxiety #noonecares #depression #sad #depressed #bpd pic.twitter.com/hmwNcFkEFr,1
